"country_code","year","income_level"
"VNM",2010,"LM"
"VNM",2011,"LM"
"VNM",2012,"LM"
"VNM",2013,"LM"
"VNM",2014,"LM"
"VNM",2015,"LM"
"VNM",2016,"LM"
"VNM",2017,"LM"
"VNM",2018,"LM"
"VNM",2019,"LM"
"VNM",2020,"LM"
"VNM",2021,"LM"
"VNM",2022,"LM"
"VNM",2023,"LM"
"VUT",1987,"LM"
"VUT",1988,"LM"
"VUT",1989,"LM"
"VUT",1990,"LM"
"VUT",1991,"LM"
"VUT",1992,"LM"
"VUT",1993,"LM"
"VUT",1994,"LM"
"VUT",1995,"LM"
"VUT",1996,"LM"
"VUT",1997,"LM"
"VUT",1998,"LM"
"VUT",1999,"LM"
"VUT",2000,"LM"
"VUT",2001,"LM"
"VUT",2002,"LM"
"VUT",2003,"LM"
"VUT",2004,"LM"
"VUT",2005,"LM"
"VUT",2006,"LM"
"VUT",2007,"LM"
"VUT",2008,"LM"
"VUT",2009,"LM"
"VUT",2010,"LM"
"VUT",2011,"LM"
"VUT",2012,"LM"
"VUT",2013,"LM"
"VUT",2014,"LM"
"VUT",2015,"LM"
"VUT",2016,"LM"
"VUT",2017,"LM"
"VUT",2018,"LM"
"VUT",2019,"LM"
"VUT",2020,"LM"
"VUT",2021,"LM"
"VUT",2022,"LM"
"VUT",2023,"LM"
"WSM",1987,"LM"
"WSM",1988,"LM"
"WSM",1989,"LM"
"WSM",1990,"LM"
"WSM",1991,"LM"
"WSM",1992,"LM"
"WSM",1993,"LM"
"WSM",1994,"LM"
"WSM",1995,"LM"
"WSM",1996,"LM"
"WSM",1997,"LM"
"WSM",1998,"LM"
"WSM",1999,"LM"
"WSM",2000,"LM"
"WSM",2001,"LM"
"WSM",2002,"LM"
"WSM",2003,"LM"
"WSM",2004,"LM"
"WSM",2005,"LM"
"WSM",2006,"LM"
"WSM",2007,"LM"
"WSM",2008,"LM"
"WSM",2009,"LM"
"WSM",2010,"LM"
"WSM",2011,"LM"
"WSM",2012,"LM"
"WSM",2013,"LM"
"WSM",2014,"LM"
"WSM",2015,"LM"
"WSM",2016,"UM"
"WSM",2017,"UM"
"WSM",2018,"UM"
"WSM",2019,"UM"
"WSM",2020,"LM"
"WSM",2021,"LM"
"WSM",2022,"LM"
"WSM",2023,"LM"
"XKX",1987,".."
"XKX",1988,".."
"XKX",1989,".."
"XKX",1990,".."
"XKX",1991,".."
"XKX",1992,".."
"XKX",1993,".."
"XKX",1994,".."
"XKX",1995,".."
"XKX",1996,".."
"XKX",1997,".."
"XKX",1998,".."
"XKX",1999,".."
"XKX",2000,".."
"XKX",2001,".."
"XKX",2002,".."
"XKX",2003,".."
"XKX",2004,".."
"XKX",2005,".."
"XKX",2006,".."
"XKX",2007,".."
"XKX",2008,"LM"
"XKX",2009,"LM"
"XKX",2010,"LM"
"XKX",2011,"LM"
"XKX",2012,"LM"
"XKX",2013,"LM"
"XKX",2014,"LM"
"XKX",2015,"LM"
"XKX",2016,"LM"
"XKX",2017,"LM"
"XKX",2018,"UM"
"XKX",2019,"UM"
"XKX",2020,"UM"
"XKX",2021,"UM"
"XKX",2022,"UM"
"XKX",2023,"UM"
"YEM",1987,"LM*"
"YEM",1988,"LM*"
"YEM",1989,"LM"
"YEM",1990,"LM"
"YEM",1991,"L"
"YEM",1992,"L"
"YEM",1993,"L"
"YEM",1994,"L"
"YEM",1995,"L"
"YEM",1996,"L"
"YEM",1997,"L"
"YEM",1998,"L"
"YEM",1999,"L"
"YEM",2000,"L"
"YEM",2001,"L"
"YEM",2002,"L"
"YEM",2003,"L"
"YEM",2004,"L"
"YEM",2005,"L"
"YEM",2006,"L"
"YEM",2007,"L"
"YEM",2008,"L"
"YEM",2009,"LM"
"YEM",2010,"LM"
"YEM",2011,"LM"
"YEM",2012,"LM"
"YEM",2013,"LM"
"YEM",2014,"LM"
"YEM",2015,"LM"
"YEM",2016,"LM"
"YEM",2017,"L"
"YEM",2018,"L"
"YEM",2019,"L"
"YEM",2020,"L"
"YEM",2021,"L"
"YEM",2022,"L"
"YEM",2023,"L"
"YUG",1987,".."
"YUG",1988,".."
"YUG",1989,".."
"YUG",1990,".."
"YUG",1991,".."
"YUG",1992,"LM"
"YUG",1993,"LM"
"YUG",1994,"LM"
"YUG",1995,"LM"
"YUG",1996,"LM"
"YUG",1997,"LM"
"YUG",1998,"LM"
"YUG",1999,"LM"
"YUG",2000,"LM"
"YUG",2001,"LM"
"YUG",2002,"LM"
"YUG",2003,"LM"
"YUG",2004,"LM"
"YUG",2005,"LM"
"YUG",2006,NA
"YUG",2007,NA
"YUG",2008,NA
"YUG",2009,NA
"YUG",2010,NA
"YUG",2011,NA
"YUG",2012,NA
"YUG",2013,NA
"YUG",2014,NA
"YUG",2015,NA
"YUG",2016,NA
"YUG",2017,NA
"YUG",2018,NA
"YUG",2019,NA
"YUG",2020,NA
"YUG",2021,NA
"YUG",2022,NA
"YUG",2023,NA
"YUGf",1987,"UM"
"YUGf",1988,"UM"
"YUGf",1989,"UM"
"YUGf",1990,"UM"
"YUGf",1991,"UM"
"YUGf",1992,NA
"YUGf",1993,NA
"YUGf",1994,NA
"YUGf",1995,NA
"YUGf",1996,NA
"YUGf",1997,NA
"YUGf",1998,NA
"YUGf",1999,NA
"YUGf",2000,NA
"YUGf",2001,NA
"YUGf",2002,NA
"YUGf",2003,NA
"YUGf",2004,NA
"YUGf",2005,NA
"YUGf",2006,NA
"YUGf",2007,NA
"YUGf",2008,NA
"YUGf",2009,NA
"YUGf",2010,NA
"YUGf",2011,NA
"YUGf",2012,NA
"YUGf",2013,NA
"YUGf",2014,NA
"YUGf",2015,NA
"YUGf",2016,NA
"YUGf",2017,NA
"YUGf",2018,NA
"YUGf",2019,NA
"YUGf",2020,NA
"YUGf",2021,NA
"YUGf",2022,NA
"YUGf",2023,NA
"ZAF",1987,"LM"
"ZAF",1988,"UM"
"ZAF",1989,"UM"
"ZAF",1990,"UM"
"ZAF",1991,"UM"
"ZAF",1992,"UM"
"ZAF",1993,"UM"
"ZAF",1994,"UM"
"ZAF",1995,"UM"
"ZAF",1996,"UM"
"ZAF",1997,"UM"
"ZAF",1998,"LM"
"ZAF",1999,"UM"
"ZAF",2000,"UM"
"ZAF",2001,"LM"
"ZAF",2002,"LM"
"ZAF",2003,"LM"
"ZAF",2004,"UM"
"ZAF",2005,"UM"
"ZAF",2006,"UM"
"ZAF",2007,"UM"
"ZAF",2008,"UM"
"ZAF",2009,"UM"
"ZAF",2010,"UM"
"ZAF",2011,"UM"
"ZAF",2012,"UM"
"ZAF",2013,"UM"
"ZAF",2014,"UM"
"ZAF",2015,"UM"
"ZAF",2016,"UM"
"ZAF",2017,"UM"
"ZAF",2018,"UM"
"ZAF",2019,"UM"
"ZAF",2020,"UM"
"ZAF",2021,"UM"
"ZAF",2022,"UM"
"ZAF",2023,"UM"
"ZMB",1987,"L"
"ZMB",1988,"L"
"ZMB",1989,"L"
"ZMB",1990,"L"
"ZMB",1991,"L"
"ZMB",1992,"L"
"ZMB",1993,"L"
"ZMB",1994,"L"
"ZMB",1995,"L"
"ZMB",1996,"L"
"ZMB",1997,"L"
"ZMB",1998,"L"
"ZMB",1999,"L"
"ZMB",2000,"L"
"ZMB",2001,"L"
"ZMB",2002,"L"
"ZMB",2003,"L"
"ZMB",2004,"L"
"ZMB",2005,"L"
"ZMB",2006,"L"
"ZMB",2007,"L"
"ZMB",2008,"L"
"ZMB",2009,"L"
"ZMB",2010,"LM"
"ZMB",2011,"LM"
"ZMB",2012,"LM"
"ZMB",2013,"LM"
"ZMB",2014,"LM"
"ZMB",2015,"LM"
"ZMB",2016,"LM"
"ZMB",2017,"LM"
"ZMB",2018,"LM"
"ZMB",2019,"LM"
"ZMB",2020,"LM"
"ZMB",2021,"L"
"ZMB",2022,"LM"
"ZMB",2023,"LM"
"ZWE",1987,"LM"
"ZWE",1988,"LM"
"ZWE",1989,"LM"
"ZWE",1990,"LM"
"ZWE",1991,"L"
"ZWE",1992,"L"
"ZWE",1993,"L"
"ZWE",1994,"L"
"ZWE",1995,"L"
"ZWE",1996,"L"
"ZWE",1997,"L"
"ZWE",1998,"L"
"ZWE",1999,"L"
"ZWE",2000,"L"
"ZWE",2001,"L"
"ZWE",2002,"L"
"ZWE",2003,"L"
"ZWE",2004,"L"
"ZWE",2005,"L"
"ZWE",2006,"L"
"ZWE",2007,"L"
"ZWE",2008,"L"
"ZWE",2009,"L"
"ZWE",2010,"L"
"ZWE",2011,"L"
"ZWE",2012,"L"
"ZWE",2013,"L"
"ZWE",2014,"L"
"ZWE",2015,"L"
"ZWE",2016,"L"
"ZWE",2017,"L"
"ZWE",2018,"LM"
"ZWE",2019,"LM"
"ZWE",2020,"LM"
"ZWE",2021,"LM"
"ZWE",2022,"LM"
"ZWE",2023,"LM"
